Date,Semester,Meeting Type,Appointment Start Time,Appointment End Time,Scheduled Duration in Minutes,Actual Duration in Minutes,Provider,Appointment Type,Appointment Location Name,Appointment Location Type,Reason,Attended Session,Gender,Race/Ethnicity,First Generation Student,Class Level,Term GPA,Primary Major,College,Services
2024-10-27,F24,Scheduled,09:00:00,09:30:00,30,34.3,Coach G,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Female,WH,No,Freshman,3.0 - 3.49,PLSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-05,F24,Scheduled,10:00:00,10:30:00,30,59.2,Coach E,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Building good study habits,yes,Female,BL WH,No,Junior,2.0 - 2.49,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2024-09-06,F24,Scheduled,15:00:00,15:30:00,30,,Coach E,Academic Coaching: Level II,Student Success Center,OFFICE,Memory techniques,Cancelled,Female,WH,No,Sophomore,2.0 - 2.49,UNDEC_JOUR,School of Journalism,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-05,F24,Scheduled,13:00:00,13:30:00,30,51.9,Coach A,Learning Center Academic Coaching,Student Success Center,OFFICE,Setting goals,yes,Female,BL WH,Yes,Senior,3.0 - 3.49,PRE_NURSE,College of Health Sciences,Learning Center Academic Coaching
2024-11-19,F24,Scheduled,08:00:00,08:30:00,30,,Coach C,Academic Coaching: Level II,Zoom,ONLINE,Building good study habits,Cancelled,Female,WH,Yes,Junior,3.0 - 3.49,UNDEC_BUS,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-27,F24,Scheduled,16:30:00,17:00:00,30,,Coach A,Learning Center Academic Coaching,Student Success Center,OFFICE,Note-taking,no,Female,BL,No,Freshman,3.5 - 4.0,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2024-11-28,F24,Scheduled,16:30:00,17:00:00,30,61.9,Coach K,Learning Center: First Level II Academic Coaching Appointment,Zoom,ONLINE,Building good study habits,yes,Female,BL WH,Yes,Freshman,2.5 - 2.99,PLSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-27,F24,Scheduled,15:30:00,16:00:00,30,57.3,Coach F,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Male,BL,No,Freshman,2.5 - 2.99,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2024-08-24,F24,Scheduled,13:30:00,14:00:00,30,62.7,Coach E,Academic Coaching: Level II,Zoom,ONLINE,Exam preparation,yes,Male,BL WH,No,Freshman,3.5 - 4.0,MGMT_BSBA,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-10,F24,Scheduled,11:30:00,12:00:00,30,36.2,Coach D,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,No,Freshman,2.0 - 2.49,CHME_BS,College of Engineering,Learning Center Academic Coaching
2024-10-06,F24,Scheduled,09:00:00,09:30:00,30,57.7,Coach E,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,yes,Female,WH,No,Sophomore,3.0 - 3.49,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2024-09-27,F24,Scheduled,10:30:00,11:00:00,30,66.9,Coach J,Learning Center: First Level II Academic Coaching Appointment,Student Success Center,OFFICE,Test-taking and test anxiety,yes,Female,WH,No,Senior,Under 2.0,AT_BS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-06,F24,Scheduled,16:30:00,17:00:00,30,34.7,Coach H,Learning Center Academic Coaching,Student Success Center,OFFICE,Setting goals,yes,Female,HI WH,Yes,Senior,3.0 - 3.49,POLS_BA,College of Arts and Science,Learning Center Academic Coaching
2024-10-25,F24,Scheduled,10:00:00,10:30:00,30,,Coach A,Academic Coaching: Level II,Zoom,ONLINE,Setting goals,no,Female,BL,No,Sophomore,3.0 - 3.49,MAGA_BS,School of Journalism,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-25,F24,Scheduled,09:00:00,09:30:00,30,,Coach C,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,How to use technology effectively,Cancelled,Female,WH,Yes,Freshman,2.0 - 2.49,PRE_NURSE,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-09,F24,Scheduled,11:00:00,11:30:00,30,42.3,Coach D,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Exam preparation,yes,Male,WH,No,Senior,3.5 - 4.0,CHME_BS,College of Engineering,Learning Center Academic Coaching
2024-08-27,F24,Scheduled,10:30:00,11:00:00,30,36.1,Coach H,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Memory techniques,yes,Male,BL,No,Freshman,2.5 - 2.99,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2024-09-27,F24,Scheduled,14:30:00,15:00:00,30,31.6,Coach B,Learning Center Academic Coaching,Zoom,ONLINE,Overcoming procrastination,yes,Female,WH,No,Sophomore,2.0 - 2.49,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2024-12-05,F24,Scheduled,16:30:00,17:00:00,30,70.3,Coach B,Academic Coaching: Level II,Zoom,ONLINE,How to use technology effectively,yes,Female,WH,Yes,Freshman,2.5 - 2.99,SPED_BS,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-07,F24,Scheduled,12:30:00,13:00:00,30,61.2,Coach B,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Memory techniques,yes,Female,BL WH,Yes,Senior,Under 2.0,AGHG_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-17,F24,Scheduled,13:30:00,14:00:00,30,49.4,Coach G,Academic Coaching: Level II,Student Success Center 100,OFFICE,Time management,yes,Female,WH,No,Freshman,Under 2.0,ANSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-29,F24,Scheduled,15:30:00,16:00:00,30,,Coach C,Learning Center: First Level II Academic Coaching Appointment,Student Success Center Main Floor,OFFICE,Overcoming procrastination,no,Female,WH,Yes,Sophomore,2.5 - 2.99,MKTG_BSBA,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-21,F24,Scheduled,11:00:00,11:30:00,30,,Coach D,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Self-care and wellness,no,Female,BL WH,No,Junior,3.5 - 4.0,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2024-11-05,F24,Scheduled,08:30:00,09:00:00,30,,Coach A,Learning Center Academic Coaching,Student Success Center,OFFICE,How to read textbooks,Cancelled,Male,BL,No,Senior,2.5 - 2.99,AGHG_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-11-24,F24,Scheduled,13:00:00,13:30:00,30,49.1,Coach M,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,yes,Female,WH,No,Sophomore,2.0 - 2.49,POLS_BA,College of Arts and Science,Learning Center Academic Coaching
2024-11-30,F24,Scheduled,10:00:00,10:30:00,30,56.1,Coach A,Academic Coaching: Level II,Zoom,ONLINE,Exam preparation,yes,Female,AS WH,No,Freshman,Under 2.0,ACCTCY_BSBA,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-04,F24,Scheduled,11:00:00,11:30:00,30,,Coach H,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Exam preparation,Cancelled,Female,WH,No,Freshman,3.0 - 3.49,MGMT_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2024-08-24,F24,Scheduled,14:00:00,14:30:00,30,39.6,Coach J,Learning Center Academic Coaching,Student Success Center Main Floor,ELSEWHERE,Other: please describe in comments,yes,Female,HI WH,No,Freshman,2.0 - 2.49,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2024-09-29,F24,Scheduled,14:00:00,14:30:00,30,38.7,Coach E,Learning Center Academic Coaching,Zoom,ONLINE,Setting goals,yes,Female,WH,No,Freshman,3.5 - 4.0,PRE_NURSE,College of Health Sciences,Learning Center Academic Coaching
2024-12-13,F24,Scheduled,10:00:00,10:30:00,30,36.2,Coach M,Learning Center Academic Coaching,Student Success Center,OFFICE,Exam preparation,yes,Male,WH,Yes,Junior,3.0 - 3.49,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-12-04,F24,Scheduled,16:00:00,16:30:00,30,44.4,Coach B,Learning Center Academic Coaching,Learning Center 100,OFFICE,Time management,yes,Female,WH,No,Sophomore,3.5 - 4.0,MKTG_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2024-12-02,F24,Scheduled,09:30:00,10:00:00,30,36.5,Coach P,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Male,HI WH,Yes,Senior,3.5 - 4.0,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-08-28,F24,Scheduled,12:00:00,12:30:00,30,46.4,Coach L,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Test-taking and test anxiety,yes,Female,WH,No,Sophomore,3.0 - 3.49,POLS_BA,College of Arts and Science,Learning Center Academic Coaching
2024-09-17,F24,Scheduled,14:30:00,15:00:00,30,43.5,Coach D,Learning Center Academic Coaching,Student Success Center,OFFICE,Exam preparation,yes,Female,WH,No,Senior,2.0 - 2.49,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2024-11-19,F24,Scheduled,10:00:00,10:30:00,30,59.8,Coach H,Academic Coaching: Level II,Student Success Center 100,OFFICE,Building good study habits,yes,Female,BL WH,Yes,Freshman,2.5 - 2.99,AGHG_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-30,F24,Scheduled,12:00:00,12:30:00,30,35.8,Coach J,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Male,HI,No,Junior,2.5 - 2.99,INEG_BS,College of Engineering,Learning Center Academic Coaching
2024-10-04,F24,Scheduled,08:30:00,09:00:00,30,,Coach B,Learning Center Academic Coaching,Learning Center 100,OFFICE,Time management,no,Female,WH,Yes,Sophomore,Under 2.0,EXPLR_BS,Undecided / Other,Learning Center Academic Coaching
2024-08-31,F24,Scheduled,09:00:00,09:30:00,30,,Coach E,Learning Center: First Level II Academic Coaching Appointment,Student Success Center,OFFICE,Other: please describe in comments,Cancelled,Female,WH,No,Junior,3.5 - 4.0,HLTH_BS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-10,F24,Scheduled,11:30:00,12:00:00,30,,Coach D,Learning Center: First Level II Academic Coaching Appointment,Student Success Center,OFFICE,Setting goals,Cancelled,Male,WH,No,Senior,3.5 - 4.0,ANSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-28,F24,Scheduled,13:00:00,13:30:00,30,56.8,Coach A,Academic Coaching: Level II,Zoom,ONLINE,Memory techniques,yes,Female,WH,No,Junior,Under 2.0,CPEG_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-13,F24,Scheduled,16:00:00,16:30:00,30,50.8,Coach E,Learning Center Academic Coaching,Student Success Center,OFFICE,Exam preparation,yes,Male,WH,No,Sophomore,2.5 - 2.99,BRDJ_BS,School of Journalism,Learning Center Academic Coaching
2024-12-12,F24,Scheduled,10:00:00,10:30:00,30,66.5,Coach R,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Time management,yes,Female,HI,No,Freshman,3.5 - 4.0,BIOSCI_BS,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-28,F24,Scheduled,08:30:00,09:00:00,30,53.2,Coach L,Learning Center: First Level II Academic Coaching Appointment,Student Success Center Main Floor,OFFICE,Time management,yes,Male,WH,No,Sophomore,3.5 - 4.0,INEG_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-11,F24,Scheduled,16:00:00,16:30:00,30,,Coach E,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Building good study habits,Cancelled,Female,WH,No,Sophomore,2.0 - 2.49,CVEN_BSCIE,College of Engineering,Learning Center Academic Coaching
2024-11-12,F24,Scheduled,13:30:00,14:00:00,30,,Coach J,Learning Center Academic Coaching,Student Success Center,OFFICE,Test-taking and test anxiety,Cancelled,Female,WH,No,Senior,3.0 - 3.49,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2024-11-17,F24,Scheduled,09:30:00,10:00:00,30,44.9,Coach C,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Other: please describe in comments,yes,Male,HI WH,No,Sophomore,2.5 - 2.99,SPED_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-11-30,F24,Scheduled,10:30:00,11:00:00,30,50.8,Coach K,Learning Center Academic Coaching,Learning Center 100,OFFICE,Memory techniques,yes,Male,WH,No,Senior,3.5 - 4.0,PLSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-25,F24,Scheduled,16:30:00,17:00:00,30,29.0,Coach A,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,No,Sophomore,3.0 - 3.49,FSHN_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-10-30,F24,Scheduled,11:00:00,11:30:00,30,66.9,Coach D,Academic Coaching: Level II,Zoom,ONLINE,Time management,yes,Male,WH,Yes,Freshman,3.5 - 4.0,PLSC_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-28,F24,Scheduled,11:00:00,11:30:00,30,,Coach O,Academic Coaching: Level II,Student Success Center,OFFICE,Building good study habits,no,Male,WH,No,Senior,2.0 - 2.49,INEG_BS,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-06,F24,Scheduled,14:30:00,15:00:00,30,,Coach G,Academic Coaching: Level II,Student Success Center,OFFICE,Time management,Cancelled,Male,HI WH,No,Freshman,3.0 - 3.49,SPED_BS,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-08,F24,Scheduled,09:30:00,10:00:00,30,,Coach K,Learning Center Academic Coaching,Student Success Center,OFFICE,Test-taking and test anxiety,no,Female,WH,No,Sophomore,2.5 - 2.99,PRE_VET,College of Veterinary Medicine,Learning Center Academic Coaching
2024-11-19,F24,Scheduled,11:00:00,11:30:00,30,38.0,Coach C,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Test-taking and test anxiety,yes,Male,WH,No,Senior,2.0 - 2.49,CVEN_BSCIE,College of Engineering,Learning Center Academic Coaching
2024-10-29,F24,Scheduled,08:30:00,09:00:00,30,67.1,Coach M,Academic Coaching: Level II,Zoom,ONLINE,How to use technology effectively,yes,Female,WH,No,Junior,3.5 - 4.0,HIST_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-15,F24,Scheduled,14:30:00,15:00:00,30,55.1,Coach A,Academic Coaching: Level II,Student Success Center 100,OFFICE,Time management,yes,Male,WH,No,Freshman,3.5 - 4.0,ENGL_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-11,F24,Scheduled,12:00:00,12:30:00,30,45.8,Coach L,Academic Coaching: Level II,Learning Center 100,OFFICE,Exam preparation,yes,Male,WH,Yes,Sophomore,3.0 - 3.49,HIST_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-15,F24,Scheduled,08:30:00,09:00:00,30,29.4,Coach L,Learning Center Academic Coaching,Student Success Center Main Floor,ELSEWHERE,Note-taking,yes,Male,AS,No,Senior,3.5 - 4.0,FSHN_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-10-25,F24,Scheduled,13:30:00,14:00:00,30,44.4,Coach R,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Male,WH,No,Sophomore,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-09-18,F24,Scheduled,12:30:00,13:00:00,30,46.3,Coach H,Learning Center Academic Coaching,Student Success Center,OFFICE,Self-care and wellness,yes,Female,WH,No,Senior,Under 2.0,PLSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-08-19,F24,Scheduled,08:30:00,09:00:00,30,53.9,Coach H,Academic Coaching: Level II,Zoom,ONLINE,Building good study habits,yes,Male,HI WH,No,Senior,3.0 - 3.49,FSHN_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-22,F24,Scheduled,11:00:00,11:30:00,30,,Coach A,Learning Center Academic Coaching,Zoom,ONLINE,Setting goals,Cancelled,Female,WH,Yes,Senior,3.5 - 4.0,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2024-08-25,F24,Scheduled,09:30:00,10:00:00,30,,Coach F,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,no,Male,WH,Yes,Freshman,3.5 - 4.0,UNDEC_BUS,Trulaske College of Business,Learning Center Academic Coaching
2024-08-25,F24,Scheduled,15:30:00,16:00:00,30,49.7,Coach K,Learning Center Academic Coaching,Zoom,ONLINE,Overcoming procrastination,yes,Male,AS,No,Senior,2.0 - 2.49,EXPLR_BS,Undecided / Other,Learning Center Academic Coaching
2024-08-25,F24,Scheduled,13:00:00,13:30:00,30,47.0,Coach H,Learning Center: First Level II Academic Coaching Appointment,Zoom,ONLINE,Building good study habits,yes,Female,WH,Yes,Sophomore,3.5 - 4.0,MKTG_BSBA,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-08,F24,Scheduled,08:30:00,09:00:00,30,43.4,Coach O,Learning Center Academic Coaching,Learning Center 100,OFFICE,Memory techniques,yes,Female,WH,No,Freshman,Under 2.0,MGMT_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2024-08-21,F24,Scheduled,16:00:00,16:30:00,30,33.1,Coach K,Learning Center Academic Coaching,Learning Center 100,OFFICE,Memory techniques,yes,Male,WH,Yes,Senior,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-09-08,F24,Scheduled,09:30:00,10:00:00,30,,Coach A,Academic Coaching: Level II,SSC M124,ELSEWHERE,Note-taking,no,Female,BL WH,No,Sophomore,3.5 - 4.0,POLS_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
